msisdn,first name,last name,country,email,language 1,language 2,balance,boolean,age,device id,location insight,digital persona,demographic,larned behaviour,analytical scores,digital engagement,Target Group_q11
919491750202,byqixm,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750203,sdsd,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750204,sdsd,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750205,byqixm,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750206,byqixm,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750207,byqixm,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750208,ghkjk,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750209,rtert,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750210,hjkhj,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750211,byqixm,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750212,hjkhjk,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750213,byqixm,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750214,sdsd,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750215,FlyTXT 001,aqgxih,Pakisthan,nqqldq@gmail.com,Malayalam,Mandarin,24,Yes,37,7770,9,18,35,67,89,276,50
919491750216,FlyTXT 002,afrqtw,USA,mpgixt@gmail.com,Malayalam,Tamil,13,Yes,48,7770,9,18,35,67,89,276,50
919491750217,FlyTXT 003,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,7770,9,18,35,67,89,276,50
919491750218,FlyTXT 004,pgpzdj,Korea,yuotch@gmail.com,Malayalam,Tamil,200,Yes,47,7770,9,18,35,67,89,276,50
919491750219,FlyTXT 005,zjsesm,Pakisthan,weaupo@gmail.com,Malayalam,Urdu,242,Yes,26,7770,9,18,35,67,89,276,50
919491750220,FlyTXT 006,ggbfvs,India,gtzarn@gmail.com,Malayalam,Tamil,16,Yes,62,7770,9,18,35,67,89,276,50
919491750221,FlyTXT 007,duukff,Korea,kixpdo@gmail.com,Malayalam,Tamil,87,Yes,49,7770,9,18,35,67,89,276,50
919491750222,FlyTXT 008,mzvqzs,USA,ppxyle@gmail.com,Malayalam,Spanish,103,Yes,41,7770,9,18,35,67,89,276,50
919491750223,FlyTXT 009,ekrvex,Pakisthan,ojhdxt@gmail.com,Malayalam,Urdu,166,Yes,46,7770,9,18,35,67,89,276,50
919491750224,FlyTXT 010,ysfiqj,Korea,ekierf@gmail.com,Malayalam,Spanish,209,Yes,45,7770,9,18,35,67,89,276,50
919491750225,FlyTXT 011,mabnwk,Korea,czlaqg@gmail.com,Malayalam,Spanish,299,Yes,52,7770,9,18,35,67,89,276,50
919491750226,FlyTXT 012,vthsui,Korea,dpvgnn@gmail.com,Malayalam,Urdu,5,Yes,26,7770,9,18,35,67,89,276,50
919491750227,FlyTXT 013,vtknet,USA,mhttnh@gmail.com,Malayalam,Tamil,150,Yes,60,7770,9,18,35,67,89,276,50
919491750228,FlyTXT 014,ayegse,Korea,ytpmsf@gmail.com,Malayalam,Mandarin,389,Yes,37,7770,9,18,35,67,89,276,50
919491750229,FlyTXT 015,tjdqwx,India,xyezdt@gmail.com,Malayalam,Urdu,281,Yes,26,7770,9,18,35,67,89,276,50
919491750230,FlyTXT 016,dxonnn,Korea,uamacj@gmail.com,Malayalam,Mandarin,330,Yes,55,7770,9,18,35,67,89,276,50
919491750231,FlyTXT 017,whnnab,USA,qxvbbr@gmail.com,Malayalam,Urdu,60,Yes,24,7770,9,18,35,67,89,276,50
919491750232,FlyTXT 018,guuijk,Korea,yrnltc@gmail.com,Malayalam,Urdu,216,Yes,63,7770,9,18,35,67,89,276,50
919491750233,FlyTXT 019,bwngvq,Pakisthan,fkemei@gmail.com,Malayalam,Mandarin,256,Yes,27,7770,9,18,35,67,89,276,50
919491750234,FlyTXT 020,otjzne,USA,ozgcgk@gmail.com,Malayalam,Urdu,321,Yes,25,7770,9,18,35,67,89,276,50
919491750235,FlyTXT 021,ysimrg,Korea,jvapof@gmail.com,Malayalam,Urdu,383,Yes,55,7770,9,18,35,67,89,276,50
919491750236,FlyTXT 022,sezqvq,USA,erndvy@gmail.com,Malayalam,Urdu,117,Yes,56,7770,9,18,35,67,89,276,50
919491750237,FlyTXT 023,lsikfv,Pakisthan,nkoexa@gmail.com,Malayalam,Urdu,385,Yes,27,7770,9,18,35,67,89,276,50
919491750238,FlyTXT 024,rionnk,India,pwbikh@gmail.com,Malayalam,Tamil,327,Yes,67,7770,9,18,35,67,89,276,50
919491750239,FlyTXT 025,reyqxt,Korea,pfudjn@gmail.com,Malayalam,Urdu,123,Yes,51,7770,9,18,35,67,89,276,50
919491750240,FlyTXT 026,adxurj,USA,xdpusk@gmail.com,Malayalam,Urdu,378,Yes,63,7770,9,18,35,67,89,276,50
919491750241,FlyTXT 027,ojpikz,Korea,udrqvk@gmail.com,Malayalam,Spanish,130,Yes,72,7770,9,18,35,67,89,276,50
919491750242,FlyTXT 028,qwmacp,Korea,anaqiz@gmail.com,Malayalam,Urdu,185,Yes,69,7770,9,18,35,67,89,276,50
919491750243,FlyTXT 029,ntudmw,Korea,ouhlsa@gmail.com,Malayalam,Mandarin,173,Yes,50,7770,9,18,35,67,89,276,50
919491750244,FlyTXT 030,buetdr,USA,ztteaj@gmail.com,Malayalam,Tamil,5,Yes,68,7770,9,18,35,67,89,276,50
919491750245,FlyTXT 031,gkrlbd,India,stayhz@gmail.com,Malayalam,Spanish,216,Yes,56,7770,9,18,35,67,89,276,50
919491750246,FlyTXT 032,zuafsj,Pakisthan,rclqgl@gmail.com,Malayalam,Mandarin,280,Yes,57,7770,9,18,35,67,89,276,50
919491750247,FlyTXT 033,gbcram,India,jesyhn@gmail.com,Malayalam,Mandarin,164,Yes,56,7770,9,18,35,67,89,276,50
919491750248,FlyTXT 034,ajmdkk,USA,tlgofy@gmail.com,Malayalam,Spanish,280,Yes,28,7770,9,18,35,67,89,276,50
919491750249,FlyTXT 035,jsrzhk,India,ciqztv@gmail.com,Malayalam,Mandarin,123,Yes,56,7770,9,18,35,67,89,276,50
919491750250,FlyTXT 036,ozjxcf,Korea,kulsgh@gmail.com,Malayalam,Urdu,392,Yes,26,8888,7,34,46,78,65,343,60
919491750251,FlyTXT 037,ppffqd,India,iotmbj@gmail.com,Malayalam,Mandarin,320,Yes,26,8888,7,34,46,78,65,343,60
919491750252,FlyTXT 038,jowbqe,Pakisthan,lkayzk@gmail.com,Malayalam,Mandarin,344,Yes,26,8888,7,34,46,78,65,343,60
919491750253,FlyTXT 039,txsrtm,India,ekszjn@gmail.com,Malayalam,Spanish,357,Yes,26,8888,7,34,46,78,65,343,60
919491750254,FlyTXT 040,sgftht,USA,llpevy@gmail.com,Malayalam,Tamil,76,Yes,26,8888,7,34,46,78,65,343,60
919491750255,FlyTXT 041,hicyrd,India,yxdyib@gmail.com,Malayalam,Urdu,230,Yes,26,8888,7,34,46,78,65,343,60
919491750256,FlyTXT 042,dvuogl,Korea,nnnsvh@gmail.com,Malayalam,Tamil,185,Yes,26,8888,7,34,46,78,65,343,60
919491750257,FlyTXT 043,owutqj,India,tthpzw@gmail.com,Malayalam,Mandarin,50,Yes,26,8888,7,34,46,78,65,343,60
919491750258,FlyTXT 044,kfooxq,Pakisthan,joicpq@gmail.com,Malayalam,Tamil,11,Yes,26,8888,7,34,46,78,65,343,60
919491750259,FlyTXT 045,fxzezk,Korea,klqxmr@gmail.com,Malayalam,Urdu,378,Yes,26,8888,7,34,46,78,65,343,60
919491750260,FlyTXT 046,bmvyxl,USA,spidpk@gmail.com,Malayalam,Spanish,388,Yes,26,8888,7,34,46,78,65,343,60
919491750261,FlyTXT 047,vqvdgt,Pakisthan,rdgxcr@gmail.com,Malayalam,Urdu,385,Yes,26,8888,7,34,46,78,65,343,60
919491750262,FlyTXT 048,igycpv,USA,awzhql@gmail.com,Malayalam,Mandarin,222,Yes,26,8888,7,34,46,78,65,343,60
919491750263,FlyTXT 049,uolzua,India,vnqmzv@gmail.com,Malayalam,Mandarin,243,Yes,26,8888,7,34,46,78,65,343,60
919491750264,FlyTXT 050,oztpux,USA,vnfsng@gmail.com,Malayalam,Tamil,241,Yes,26,8888,7,34,46,78,65,343,60
919491750265,FlyTXT 051,qngtyz,Pakisthan,usulrh@gmail.com,Malayalam,Urdu,194,Yes,26,8888,7,34,46,78,65,343,60
919491750266,FlyTXT 052,tvpkcd,India,yuvvql@gmail.com,Malayalam,Spanish,96,Yes,26,8888,7,34,46,78,65,343,60
919491750267,FlyTXT 053,dbypbp,Korea,ohccrt@gmail.com,Malayalam,Spanish,106,Yes,26,8888,7,34,46,78,65,343,60
919491750268,FlyTXT 054,dpqdfn,Pakisthan,lcoblj@gmail.com,Malayalam,Urdu,269,Yes,26,8888,7,34,46,78,65,343,60
919491750269,FlyTXT 055,fvzskr,Korea,fkkoom@gmail.com,Malayalam,Tamil,197,Yes,26,8888,7,34,46,78,65,343,60
919491750270,FlyTXT 056,tbhlwg,Pakisthan,nxcbgy@gmail.com,Malayalam,Tamil,364,Yes,26,8888,7,34,46,78,65,343,60
919491750271,FlyTXT 057,plzpgd,USA,getquu@gmail.com,Malayalam,Tamil,283,Yes,26,8888,7,34,46,78,65,343,60
919491750272,FlyTXT 058,qoymeg,India,olicgn@gmail.com,Malayalam,Tamil,260,Yes,26,8888,7,34,46,78,65,343,60
919491750273,FlyTXT 059,adsems,Korea,zcyfge@gmail.com,Malayalam,Mandarin,33,Yes,26,8888,7,34,46,78,65,343,60
919491750274,FlyTXT 060,obteqd,Korea,hpsxut@gmail.com,Malayalam,Urdu,17,Yes,26,8888,7,34,46,78,65,343,60
919491750275,FlyTXT 061,ttwsxg,USA,xxsxjn@gmail.com,Malayalam,Spanish,289,Yes,26,8888,7,34,46,78,65,343,60
919491750276,FlyTXT 062,isaigw,Korea,apzudb@gmail.com,Malayalam,Urdu,7,Yes,26,8888,7,34,46,78,65,343,60
919491750277,FlyTXT 063,kvrlup,USA,vcykcb@gmail.com,Malayalam,Tamil,234,Yes,26,8888,7,34,46,78,65,343,60
919491750278,FlyTXT 064,cjqomj,USA,klorit@gmail.com,Malayalam,Urdu,33,Yes,26,8888,7,34,46,78,65,343,60
919491750279,FlyTXT 065,loxpks,USA,gizdxo@gmail.com,Malayalam,Tamil,398,Yes,26,8888,7,34,46,78,65,343,60
919491750280,FlyTXT 066,xsleuc,Pakisthan,oxisqj@gmail.com,Malayalam,Spanish,278,Yes,26,8888,7,34,46,78,65,343,60
919491750281,FlyTXT 067,qiyyim,Korea,xtqofa@gmail.com,Malayalam,Urdu,297,Yes,26,8888,7,34,46,78,65,343,60
919491750282,FlyTXT 068,xcbizh,USA,isfard@gmail.com,Malayalam,Urdu,93,Yes,26,8888,7,34,46,78,65,343,60
919491750283,FlyTXT 069,lyeykf,Pakisthan,lgpvgy@gmail.com,Malayalam,Spanish,336,Yes,26,8888,7,34,46,78,65,343,60
919491750284,FlyTXT 070,gkimwk,USA,czfceu@gmail.com,Malayalam,Tamil,7,Yes,26,8888,7,34,46,78,65,343,60
919491750285,FlyTXT 071,pnwweu,India,rpvtoj@gmail.com,Malayalam,Tamil,199,Yes,26,8888,7,34,46,78,65,343,60
919491750286,FlyTXT 072,qyayls,Korea,ffpqly@gmail.com,Malayalam,Mandarin,362,Yes,26,8888,7,34,46,78,65,343,60
919491750287,FlyTXT 073,ofjakq,Pakisthan,eectak@gmail.com,Malayalam,Mandarin,237,Yes,26,8888,7,34,46,78,65,343,60
919491750288,FlyTXT 074,zxtszd,Korea,londup@gmail.com,Malayalam,Urdu,301,Yes,26,8888,7,34,46,78,65,343,60
919491750289,FlyTXT 075,mvppkq,India,dlckxc@gmail.com,Malayalam,Mandarin,385,Yes,26,8888,7,34,46,78,65,343,60
919491750290,FlyTXT 076,qzqmfc,India,chlbbr@gmail.com,Malayalam,Tamil,302,Yes,26,8888,7,34,46,78,65,343,60
919491750291,FlyTXT 077,cchbba,Korea,bmxvrl@gmail.com,Malayalam,Spanish,151,Yes,26,8888,7,34,46,78,65,343,60
919491750292,FlyTXT 078,jhvhip,India,rpsntb@gmail.com,Malayalam,Tamil,81,Yes,26,8888,7,34,46,78,65,343,60
919491750293,FlyTXT 079,vqjnta,Korea,cyrmwd@gmail.com,Malayalam,Tamil,261,Yes,26,8888,7,34,46,78,65,343,60
919491750294,FlyTXT 080,zeqwuz,Korea,oujsni@gmail.com,Malayalam,Spanish,19,Yes,26,8888,7,34,46,78,65,343,60
919491750295,FlyTXT 081,pbwiby,Korea,yofgox@gmail.com,Malayalam,Urdu,40,Yes,26,8888,7,34,46,78,65,343,60
919491750296,FlyTXT 082,mlipya,Korea,ruajid@gmail.com,Malayalam,Spanish,221,Yes,26,8888,7,34,46,78,65,343,60
919491750297,FlyTXT 083,fxptjs,Pakisthan,fgkmiw@gmail.com,Malayalam,Urdu,244,Yes,26,8888,7,34,46,78,65,343,60
919491750298,FlyTXT 084,oyocon,Pakisthan,asrkho@gmail.com,Malayalam,Tamil,147,Yes,26,8888,7,34,46,78,65,343,60
919491750299,FlyTXT 085,jsbyxx,Pakisthan,axrxic@gmail.com,Malayalam,Tamil,327,Yes,26,8888,7,34,46,78,65,343,60
919491750300,FlyTXT 086,dnkadw,USA,gvnsel@gmail.com,Malayalam,Mandarin,395,Yes,66,9999,8,20,34,47,56,267,70
919491750301,FlyTXT 087,onqajv,Korea,sqgudg@gmail.com,Malayalam,Urdu,62,Yes,55,9999,8,20,34,47,56,267,70
919491750302,FlyTXT 088,vkmqla,USA,gfvvzw@gmail.com,Malayalam,Urdu,74,Yes,48,9999,8,20,34,47,56,267,70
919491750303,FlyTXT 089,tcxbvg,Pakisthan,ylkwlk@gmail.com,Malayalam,Urdu,160,Yes,55,9999,8,20,34,47,56,267,70
919491750304,FlyTXT 090,nqonaz,India,sahdyn@gmail.com,Malayalam,Spanish,185,Yes,58,9999,8,20,34,47,56,267,70
919491750305,FlyTXT 091,zujyby,Pakisthan,jqkada@gmail.com,Malayalam,Urdu,248,Yes,74,9999,8,20,34,47,56,267,70
919491750306,FlyTXT 092,lckrtb,Pakisthan,sfytgg@gmail.com,Malayalam,Tamil,135,Yes,50,9999,8,20,34,47,56,267,70
919491750307,FlyTXT 093,frpjlm,Pakisthan,vceyqi@gmail.com,Malayalam,Mandarin,368,Yes,28,9999,8,20,34,47,56,267,70
919491750308,FlyTXT 094,trulmh,India,nrwnem@gmail.com,Malayalam,Urdu,216,Yes,40,9999,8,20,34,47,56,267,70
919491750309,FlyTXT 095,pthrmz,Korea,tpqttx@gmail.com,Malayalam,Mandarin,376,Yes,73,9999,8,20,34,47,56,267,70
919491750310,FlyTXT 096,tdurkj,India,nwkwck@gmail.com,Malayalam,Tamil,106,Yes,74,9999,8,20,34,47,56,267,70
919491750311,FlyTXT 097,xuhmdw,USA,ebjzse@gmail.com,Malayalam,Spanish,70,Yes,44,9999,8,20,34,47,56,267,70
919491750312,FlyTXT 098,spsirm,USA,zoddke@gmail.com,Malayalam,Tamil,152,Yes,67,9999,8,20,34,47,56,267,70
919491750313,FlyTXT 099,paiaff,Pakisthan,lvcvpg@gmail.com,Malayalam,Spanish,375,Yes,26,9999,8,20,34,47,56,267,70
919491750314,FlyTXT 100,amrtaz,Pakisthan,crulam@gmail.com,Malayalam,Tamil,359,Yes,24,9999,8,20,34,47,56,267,70
919491750315,FlyTXT 101,sijgqr,Korea,kujrxv@gmail.com,Malayalam,Mandarin,147,Yes,31,9999,8,20,34,47,56,267,70
919491750316,FlyTXT 102,yvmrgh,Pakisthan,tomdna@gmail.com,Malayalam,Spanish,77,Yes,71,9999,8,20,34,47,56,267,70
919491750317,FlyTXT 103,clhqen,India,dxsbwv@gmail.com,Malayalam,Spanish,189,Yes,61,9999,8,20,34,47,56,267,70
919491750318,FlyTXT 104,cjmmtk,Pakisthan,vdfnfy@gmail.com,Malayalam,Urdu,273,Yes,33,9999,8,20,34,47,56,267,70
919491750319,FlyTXT 105,fajwpj,USA,tfotdb@gmail.com,Malayalam,Tamil,137,Yes,58,9999,8,20,34,47,56,267,70
919491750320,FlyTXT 106,ozhgrc,India,hvgrfa@gmail.com,Malayalam,Spanish,92,Yes,55,9999,8,20,34,47,56,267,70
919491750321,FlyTXT 107,yuhsaq,India,homdxk@gmail.com,Malayalam,Mandarin,248,Yes,46,9999,8,20,34,47,56,267,70
919491750322,FlyTXT 108,xbtncm,Korea,wouqmm@gmail.com,Malayalam,Spanish,111,Yes,29,9999,8,20,34,47,56,267,70
919491750323,FlyTXT 109,gvtrrh,Korea,lemegh@gmail.com,Malayalam,Urdu,383,Yes,55,9999,8,20,34,47,56,267,70
919491750324,FlyTXT 110,jgecqf,India,jmdxwd@gmail.com,Malayalam,Mandarin,350,Yes,71,9999,8,20,34,47,56,267,70
919491750325,FlyTXT 111,iwrjcj,India,wqjzyr@gmail.com,Malayalam,Mandarin,6,Yes,26,9999,8,20,34,47,56,267,70
919491750326,FlyTXT 112,keyxnu,USA,qzgwdh@gmail.com,Malayalam,Mandarin,10,Yes,53,9999,8,20,34,47,56,267,70
919491750327,FlyTXT 113,xxjduo,Pakisthan,zveeow@gmail.com,Malayalam,Spanish,155,Yes,48,9999,8,20,34,47,56,267,70
919491750328,FlyTXT 114,kxlisv,India,spidzm@gmail.com,Malayalam,Mandarin,76,Yes,34,9999,8,20,34,47,56,267,70
919491750329,FlyTXT 115,wdhfcv,Korea,jsqslp@gmail.com,Malayalam,Tamil,166,Yes,68,9999,8,20,34,47,56,267,70
919491750330,FlyTXT 116,dpmzqe,Korea,cwsyxj@gmail.com,Malayalam,Urdu,348,Yes,24,9999,8,20,34,47,56,267,70
919491750331,FlyTXT 117,jnjquw,Pakisthan,ittfvr@gmail.com,Malayalam,Tamil,118,Yes,40,9999,8,20,34,47,56,267,70
919491750332,FlyTXT 118,cgvdsk,Pakisthan,tzbgzx@gmail.com,Malayalam,Mandarin,224,Yes,50,9999,8,20,34,47,56,267,70
919491750333,FlyTXT 119,rwhvoe,USA,avxryi@gmail.com,Malayalam,Spanish,138,Yes,55,9999,8,20,34,47,56,267,70
919491750334,FlyTXT 120,bupvox,Korea,jvwvzg@gmail.com,Malayalam,Tamil,241,Yes,67,9999,8,20,34,47,56,267,70
919491750335,FlyTXT 121,iedbny,Korea,nmnomb@gmail.com,Malayalam,Urdu,44,Yes,26,9999,8,20,34,47,56,267,70
919491750336,FlyTXT 122,ptwfeb,USA,fbruxv@gmail.com,Malayalam,Mandarin,42,Yes,40,9999,8,20,34,47,56,267,70
919491750337,FlyTXT 123,zkdcya,Pakisthan,xkqrwb@gmail.com,Malayalam,Urdu,135,Yes,47,9999,8,20,34,47,56,267,70
919491750338,FlyTXT 124,gklcxq,India,dscade@gmail.com,Malayalam,Spanish,330,Yes,42,9999,8,20,34,47,56,267,70
919491750339,FlyTXT 125,jqorqx,Pakisthan,mpdvhm@gmail.com,Malayalam,Mandarin,57,Yes,44,9999,8,20,34,47,56,267,70
919491750340,FlyTXT 126,okddbw,Pakisthan,fydajt@gmail.com,Malayalam,Urdu,120,Yes,67,9999,8,20,34,47,56,267,70
919491750341,FlyTXT 127,tsyrbz,India,samjha@gmail.com,Malayalam,Mandarin,147,Yes,46,9999,8,20,34,47,56,267,70
919491750342,FlyTXT 128,wczdpq,Korea,fsvikw@gmail.com,Malayalam,Tamil,117,Yes,46,9999,8,20,34,47,56,267,70
919491750343,FlyTXT 129,skztgh,Korea,uaqcku@gmail.com,Malayalam,Urdu,76,Yes,49,9999,8,20,34,47,56,267,70
919491750344,FlyTXT 130,klizbc,Korea,spgthc@gmail.com,Malayalam,Urdu,28,Yes,25,9999,8,20,34,47,56,267,70
919491750345,FlyTXT 131,matvvb,Pakisthan,egjfyf@gmail.com,Malayalam,Spanish,149,Yes,57,9999,8,20,34,47,56,267,70
919491750346,FlyTXT 132,qgwcth,USA,prmbdj@gmail.com,Malayalam,Urdu,246,Yes,71,9999,8,20,34,47,56,267,70
919491750347,FlyTXT 133,apljha,USA,fsfkcd@gmail.com,Malayalam,Urdu,23,Yes,48,9999,8,20,34,47,56,267,70
919491750348,FlyTXT 134,smwtfq,USA,pnkzsz@gmail.com,Malayalam,Mandarin,138,Yes,24,9999,8,20,34,47,56,267,70
919491750349,FlyTXT 135,ymqnra,Korea,soggyo@gmail.com,Malayalam,Spanish,120,Yes,42,9999,8,20,34,47,56,267,70
919491750350,FlyTXT 136,kbzvrv,USA,gwthpv@gmail.com,Malayalam,Spanish,273,Yes,45,6789,8,27,38,47,54,247,80
919491750351,FlyTXT 137,icegwl,India,rylyol@gmail.com,Malayalam,Mandarin,92,Yes,46,6789,8,27,38,47,54,247,80
919491750352,FlyTXT 138,ogwgpb,India,pkmqap@gmail.com,Malayalam,Urdu,102,Yes,24,6789,8,27,38,47,54,247,80
919491750353,FlyTXT 139,gcivib,Korea,quqdlb@gmail.com,Malayalam,Tamil,120,Yes,30,6789,8,27,38,47,54,247,80
919491750354,FlyTXT 140,mmvnaw,Korea,sfcffj@gmail.com,Malayalam,Tamil,188,Yes,26,6789,8,27,38,47,54,247,80
919491750355,FlyTXT 141,tjbtys,Pakisthan,wrfqzy@gmail.com,Malayalam,Tamil,305,Yes,58,6789,8,27,38,47,54,247,80
919491750356,FlyTXT 142,erurbg,Korea,uhgfab@gmail.com,Malayalam,Urdu,250,Yes,29,6789,8,27,38,47,54,247,80
919491750357,FlyTXT 143,xjcmzt,Korea,xzcrfc@gmail.com,Malayalam,Urdu,194,Yes,66,6789,8,27,38,47,54,247,80
919491750358,FlyTXT 144,jcfcbx,Pakisthan,wuhiuf@gmail.com,Malayalam,Mandarin,257,Yes,26,6789,8,27,38,47,54,247,80
919491750359,FlyTXT 145,zesmjd,Korea,csnpkt@gmail.com,Malayalam,Urdu,109,Yes,28,6789,8,27,38,47,54,247,80
919491750360,FlyTXT 146,iupnun,India,vpbzwm@gmail.com,Malayalam,Mandarin,173,Yes,54,6789,8,27,38,47,54,247,80
919491750361,FlyTXT 147,qatukg,USA,mhmkbj@gmail.com,Malayalam,Spanish,40,Yes,34,6789,8,27,38,47,54,247,80
919491750362,FlyTXT 148,xeaxho,Korea,qhvxzl@gmail.com,Malayalam,Mandarin,377,Yes,70,6789,8,27,38,47,54,247,80
919491750363,FlyTXT 149,pxaodg,India,iudwji@gmail.com,Malayalam,Mandarin,216,Yes,45,6789,8,27,38,47,54,247,80
919491750364,FlyTXT 150,vcfmom,India,xmivml@gmail.com,Malayalam,Tamil,45,Yes,71,6789,8,27,38,47,54,247,80
919491750365,FlyTXT 151,obbcal,USA,lgsavh@gmail.com,Malayalam,Tamil,347,Yes,34,6789,8,27,38,47,54,247,80
919491750366,FlyTXT 152,ruzhbo,Pakisthan,gayvme@gmail.com,Malayalam,Tamil,338,Yes,72,6789,8,27,38,47,54,247,80
919491750367,FlyTXT 153,zowdxy,USA,hhszdg@gmail.com,Malayalam,Mandarin,334,Yes,29,6789,8,27,38,47,54,247,80
919491750368,FlyTXT 154,lpnrfy,USA,ttlags@gmail.com,Malayalam,Urdu,342,Yes,26,6789,8,27,38,47,54,247,80
919491750369,FlyTXT 155,cgtero,USA,yyynzw@gmail.com,Malayalam,Spanish,254,Yes,50,6789,8,27,38,47,54,247,80
919491750370,FlyTXT 156,swovcs,USA,pfcccy@gmail.com,Malayalam,Mandarin,346,Yes,45,6789,8,27,38,47,54,247,80
919491750371,FlyTXT 157,zdvvsp,India,mpdbob@gmail.com,Malayalam,Tamil,60,Yes,56,6789,8,27,38,47,54,247,80
919491750372,FlyTXT 158,dcqrrg,USA,fwuokx@gmail.com,Malayalam,Tamil,151,Yes,35,6789,8,27,38,47,54,247,80
919491750373,FlyTXT 159,iygqxe,USA,phsrwh@gmail.com,Malayalam,Mandarin,137,Yes,45,6789,8,27,38,47,54,247,80
919491750374,FlyTXT 160,fijlgn,Korea,llrovu@gmail.com,Malayalam,Tamil,17,Yes,65,6789,8,27,38,47,54,247,80
919491750375,FlyTXT 161,ikbndg,India,eirfum@gmail.com,Malayalam,Spanish,224,Yes,47,6789,8,27,38,47,54,247,80
919491750376,FlyTXT 162,ryasnp,India,crunpw@gmail.com,Malayalam,Tamil,84,Yes,40,6789,8,27,38,47,54,247,80
919491750377,FlyTXT 163,wazdab,Korea,mchmom@gmail.com,Malayalam,Urdu,163,Yes,66,6789,8,27,38,47,54,247,80
919491750378,FlyTXT 164,plwmym,USA,enymqy@gmail.com,Malayalam,Mandarin,26,Yes,69,6789,8,27,38,47,54,247,80
919491750379,FlyTXT 165,hsasdc,Korea,onslmo@gmail.com,Malayalam,Urdu,317,Yes,41,6789,8,27,38,47,54,247,80
919491750380,FlyTXT 166,lkcksz,USA,tkxtsm@gmail.com,Malayalam,Urdu,206,Yes,52,6789,8,27,38,47,54,247,80
919491750381,FlyTXT 167,ddighe,Pakisthan,fxhsor@gmail.com,Malayalam,Tamil,262,Yes,52,6789,8,27,38,47,54,247,80
919491750382,FlyTXT 168,setqes,USA,suefzi@gmail.com,Malayalam,Mandarin,298,Yes,68,6789,8,27,38,47,54,247,80
919491750383,FlyTXT 169,elagzd,Pakisthan,kbdrxd@gmail.com,Malayalam,Spanish,293,Yes,41,6789,8,27,38,47,54,247,80
919491750384,FlyTXT 170,vttsxq,USA,lvezir@gmail.com,Malayalam,Spanish,12,Yes,69,6789,8,27,38,47,54,247,80
919491750385,FlyTXT 171,xqwcqj,India,inmrtc@gmail.com,Malayalam,Spanish,367,Yes,29,6789,8,27,38,47,54,247,80
919491750386,FlyTXT 172,sbcxeg,India,eqhdqe@gmail.com,Malayalam,Urdu,135,Yes,26,6789,8,27,38,47,54,247,80
919491750387,FlyTXT 173,jgpzsc,Korea,ahnmbj@gmail.com,Malayalam,Tamil,13,Yes,30,6789,8,27,38,47,54,247,80
919491750388,FlyTXT 174,ghfzll,India,wvhckx@gmail.com,Malayalam,Mandarin,53,Yes,35,6789,8,27,38,47,54,247,80
919491750389,FlyTXT 175,anecsm,Korea,mlgvhz@gmail.com,Malayalam,Urdu,235,Yes,34,6789,8,27,38,47,54,247,80
919491750390,FlyTXT 176,hpwunw,Korea,vglmja@gmail.com,Malayalam,Spanish,121,Yes,29,6789,8,27,38,47,54,247,80
919491750391,FlyTXT 177,gxdmbt,USA,pqvvyu@gmail.com,Malayalam,Tamil,348,Yes,26,6789,8,27,38,47,54,247,80
919491750392,FlyTXT 178,iwaagz,Pakisthan,mvgptj@gmail.com,Malayalam,Tamil,35,Yes,26,6789,8,27,38,47,54,247,80
919491750393,FlyTXT 179,srumqn,Korea,ecjifs@gmail.com,Malayalam,Spanish,106,Yes,29,6789,8,27,38,47,54,247,80
919491750394,FlyTXT 180,iecyhd,Pakisthan,pxyfer@gmail.com,Malayalam,Tamil,252,Yes,27,6789,8,27,38,47,54,247,80
